,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year
4111,0,20,84655.31,12.2004,13,1,1,15.82734,137.5165,1552.219697
4112,0,61,43528.14,8.861688,12,0,0,2.54657,182.497,576.7539469
4113,4,61,31559.08,8.84265,10,0,0,6.623366,127.475,871.6497245
4114,3,75,5025.12,1.864676,8,1,0,10.98445,159.9642,1267.767102
4115,0,37,13342.18,6.544685,11,0,0,9.710957,139.9678,1175.07987
4117,8,25,6650.96,9.069765,16,0,0,12.50526,202.4433,1674.101146
4118,3,88,1404.19,4.973597,12,2,0,12.64925,187.656,1542.223736
4119,3,56,55127.57,10.88425,9,1,0,6.580765,149.9447,1288.736573
4120,0,56,55736.72,4.68229,11,0,1,11.72569,147.4738,1198.110595
4121,1,18,37552.63,10.80374,7,1,0,17.25428,159.9942,1861.838695
4122,3,88,22428.12,7.176,14,2,1,4.143229,117.5015,558.6380046
4123,4,88,9693.38,7.299566,14,2,1,6.468187,235.1555,1627.193453
4124,2,39,19745.98,2.698874,6,2,0,4.827032,127.4421,1061.907795
4125,3,76,47393.32,9.238339,16,1,0,8.032262,137.4684,975.6560108
4127,0,64,15719.1,8.301488,15,2,1,4.245048,172.4567,946.9600501
4128,0,40,102072.0,8.191967,5,1,0,8.894523,212.6415,1717.407155
4130,1,55,40877.0,9.082762,11,2,1,18.61815,240.1149,2064.732863
4132,3,67,7041.99,12.67518,14,2,0,4.351173,129.9598,1037.103018
4133,1,71,15666.43,12.72884,12,1,0,14.61014,149.9447,1882.950851
4134,0,63,48167.78,6.733381,14,0,1,4.806626,142.4827,1162.614265
4135,1,19,3379.82,12.36091,10,0,0,22.13831,242.6435,2616.565517
4136,3,41,43886.72,13.93891,11,1,0,5.325642,95.01949,796.4508318
4138,0,77,111143.1,14.58033,14,1,1,5.140738,240.1149,904.5618908
4139,0,65,42739.62,12.93123,15,2,0,17.21579,179.9476,1670.944369
4140,1,42,22986.69,8.081848,16,0,0,4.984488,162.4608,1295.610833
4141,3,43,35590.37,7.51567,9,2,0,2.414,114.9658,468.36494
4142,0,61,28963.75,11.7278,7,1,2,24.94225,137.4392,2246.098296
4144,0,76,82481.35,17.1044,7,3,0,6.592291,137.4392,646.3090606
4145,1,86,59196.24,8.270133,17,1,1,4.154665,127.475,412.7637414
4146,0,77,25859.59,7.868103,9,1,0,10.42248,137.4684,1028.818406
4147,3,44,13836.46,12.19131,10,0,0,5.65315,104.9643,1070.918591
4148,3,22,91563.15,11.94875,13,1,1,2.647286,127.4421,969.8255583
4149,4,67,61117.27,10.46827,13,1,1,10.573,127.4958,1089.662539
4150,3,58,14656.97,7.353482,17,0,0,10.36378,127.4783,1471.541306
4151,2,48,81945.11,4.736819,12,1,0,5.814507,192.4885,795.5471897
4152,7,85,47066.46,10.93225,9,0,1,19.94322,127.4958,1973.062252
4154,1,34,22447.98,10.72646,12,0,0,3.988032,182.4676,758.5059535
4155,1,52,37438.69,10.95022,14,0,1,2.459304,177.6508,753.8000793
4156,0,69,18370.06,5.139013,10,1,0,5.877819,140.0013,1060.698386
4157,1,32,11091.57,7.74801,10,2,0,3.850863,114.9658,560.5940436
4158,0,53,45396.13,8.011715,13,2,1,17.62624,172.5034,1751.102541
4160,4,88,47792.78,9.011614,7,3,0,2.735806,182.4538,537.4400071
4161,0,77,70094.06,13.60726,10,0,1,5.131207,92.45514,740.9934575
4162,1,82,43447.28,5.443862,13,2,0,11.25684,220.1323,1386.235112
4163,3,23,21308.46,10.02203,10,2,0,10.52866,114.9509,1628.925715
4164,0,79,12547.26,8.426711,19,0,1,8.596278,184.9496,1431.48792
4165,3,67,29318.96,14.74096,15,1,0,4.618962,152.509,885.8344713
4166,3,26,25502.9,8.709293,12,1,0,5.606293,124.9607,1193.722344
4167,1,31,88981.56,1.276438,10,0,0,18.67357,149.9913,1971.643189
4168,5,78,41521.95,8.8086,12,1,0,6.941165,125.0073,783.5447103
4169,0,78,938.81,10.48756,17,0,1,10.91791,182.4676,1198.334446
4170,2,58,51755.55,7.527191,12,1,0,7.33513,124.9607,1117.392471
4171,7,39,23042.88,10.52017,11,2,0,5.062073,124.9643,666.238562
4172,3,36,98147.26,8.776288,7,1,0,24.79814,104.9923,2334.936502
4173,1,22,58006.93,12.05053,11,3,2,10.31681,114.9838,1061.819409
4174,1,40,17275.92,9.099318,12,0,1,2.395742,129.9621,949.9087685
4175,4,32,44106.66,13.34936,15,0,0,13.70911,124.9607,1868.762719
4176,0,82,29556.6,8.367848,12,0,0,9.102322,169.9741,877.6347728
4177,4,64,52638.57,7.121593,12,0,0,1.60558,232.652,949.8530724
4178,0,22,26998.56,14.63594,13,0,1,26.10713,139.9861,2616.567484
4179,2,59,11109.83,10.46768,11,1,1,8.450712,207.6094,1224.407955
4180,3,79,86060.95,13.53186,9,1,1,12.3548,222.6281,2102.1428
4182,0,50,7826.14,6.754316,8,1,2,2.586551,197.6288,719.7255006
4183,3,27,49626.73,14.07334,11,0,1,9.175977,174.9699,1754.124518
4185,3,82,52312.84,3.075427,16,1,0,7.27652,240.1149,1155.524102
4186,0,76,32125.5,16.15631,12,2,0,3.226415,169.9378,510.6595626
4187,0,73,50730.53,14.22008,10,0,0,2.980706,182.447,422.3998081
4188,4,69,24641.27,13.25877,10,0,0,6.783568,182.4653,1001.378182
4189,4,24,29303.95,3.929938,14,2,0,5.648594,174.9581,1564.304827
4191,0,36,28799.35,11.44896,11,3,1,23.40043,162.4676,2772.321832
4192,3,39,100585.1,11.01403,10,0,0,4.109741,137.4836,1027.507457
4193,2,53,68697.59,9.186841,10,2,0,3.479316,200.1185,1254.551808
4194,1,75,24385.38,11.77549,11,1,0,1.743805,255.1665,847.0257353
4195,0,41,77706.42,11.85505,9,0,0,23.38469,265.147,2559.878176
4196,3,61,26393.26,9.238425,13,0,1,16.19111,240.1149,1954.817992
4197,0,45,26053.32,11.25811,17,1,1,14.10279,204.9797,1570.913875
4198,1,82,28423.59,2.478962,13,2,1,5.102617,132.4798,1109.204756
4199,2,87,3168.14,13.6307,11,0,1,4.61822,169.9378,567.9194367
4200,2,54,36821.9,13.84738,15,1,1,1.474087,200.1465,791.2910428
4201,8,20,2246.27,7.662995,17,1,0,7.874401,164.9785,1895.230077
4202,2,49,46328.01,4.370972,18,1,0,2.885895,137.4836,867.4854039
4203,1,53,35207.0,6.636853,18,0,0,19.48432,207.6094,2070.311565
4204,0,75,47915.97,8.648062,13,0,0,1.203982,119.9568,696.77888
4205,3,57,11121.39,8.962651,11,1,0,4.073125,267.6427,1571.964276
4206,0,67,39149.61,10.34257,16,1,0,4.784022,124.9781,499.2698644
4207,1,68,12114.71,7.95348,15,1,1,11.66425,139.965,1581.415147
4208,0,85,107570.9,12.70753,16,1,0,1.063338,235.1417,990.2063632
4209,0,50,25598.66,9.390076,14,0,0,1.070145,184.9496,909.8932554
4210,2,41,25223.93,11.87416,12,0,2,9.664222,240.1149,1368.692393
4211,4,60,31574.68,5.49158,12,1,2,3.921335,184.9496,1186.812133
4212,0,89,33406.38,9.677547,8,1,0,8.925564,164.967,1391.823736
4214,2,60,25939.02,8.084497,12,1,0,11.59641,149.9598,1209.433597
4215,0,72,18774.29,10.4476,17,0,0,5.540815,194.9663,1201.716157
4216,1,23,55241.85,9.205984,9,1,0,5.527407,174.9919,974.4325376
4217,0,40,24810.37,10.52577,12,2,0,14.93552,165.0113,1670.49598
4218,0,30,39034.91,16.34933,12,3,1,2.106961,149.9621,561.8079362
4219,0,24,38136.49,11.94896,19,0,0,8.11277,174.991,1186.8504
4220,6,30,31817.36,11.48473,11,0,0,1.923729,149.9778,577.0059283
4221,6,21,5853.02,11.25133,7,1,1,3.542704,95.00571,645.1788133
4222,0,76,48206.11,8.583463,13,0,0,4.192662,204.9634,700.7755614
4223,2,56,54715.58,13.86094,13,0,1,16.61624,232.6228,2025.44891
4224,3,33,41130.54,10.38794,13,1,0,14.91353,174.991,1806.936325
4225,3,25,12588.75,5.710563,15,1,1,5.129202,130.0064,992.4933978
4226,1,83,10048.03,11.73569,16,2,1,3.817742,152.466,506.3292263
4227,2,34,37252.55,5.023832,6,3,0,14.48515,179.9476,1528.122932
4228,3,39,8330.58,15.84283,12,3,2,19.39623,287.6427,2425.973996
4229,7,80,60909.21,5.981761,15,2,0,3.367927,179.9794,722.0495418
4230,8,41,12021.28,9.753602,10,1,1,9.031197,114.9838,1109.677542
4233,0,69,86274.26,9.824278,9,0,0,3.761516,242.6281,924.9657013
4234,1,26,33554.09,9.504751,18,1,0,10.1408,174.9699,1774.889088
4235,0,59,31150.04,10.259,8,3,1,13.33556,179.9476,1372.679029
4236,0,83,56532.82,8.887465,13,1,0,14.61254,127.475,1330.997032
4237,0,54,47991.88,6.923717,17,2,0,4.098818,184.961,1132.634807
4238,0,49,21152.89,11.98448,11,2,0,10.99657,162.4653,1620.224811
4239,1,43,50673.99,10.14014,12,0,0,8.361438,137.4978,1057.86587
4240,0,40,16320.7,10.43105,12,0,1,5.058557,182.4653,831.9762364
4241,2,56,16374.21,10.63058,14,1,0,4.816947,149.9621,760.1831445
4242,1,82,17778.12,12.99445,8,2,0,6.470869,165.0182,884.0960804
4243,4,75,9479.49,9.64554,13,1,0,9.079335,147.4738,959.8322448
4244,0,22,86019.75,6.989908,13,1,0,3.984772,184.9496,1193.459499
4246,0,19,19211.13,11.94333,13,2,1,1.741247,172.4404,1015.142572
4247,3,55,29711.39,8.472127,17,0,0,2.011058,162.4653,956.6535443
4248,1,77,9954.05,11.17271,9,2,0,12.48694,162.4608,1795.593522
4250,4,25,105969.1,17.26615,9,1,1,4.082591,179.9656,787.75587
4251,0,46,25227.46,13.71428,12,1,0,18.9981,200.1323,2521.277564
4252,1,80,60866.81,9.527678,11,0,0,9.022068,214.9525,997.2010554
4253,0,70,70716.07,6.554147,13,0,0,13.99745,159.9794,1741.511236
4254,2,71,115681.5,11.09637,9,1,0,1.14019,127.525,396.3110471
4255,3,59,41302.92,14.76788,17,0,0,6.322807,235.1591,1198.455198
4256,8,76,15610.48,14.47138,12,1,0,23.81965,149.9621,2389.304765
4257,2,70,6119.53,9.411397,6,3,1,1.31809,104.9629,295.3935883
4258,2,32,56607.8,11.78232,15,3,0,20.52789,115.0021,1945.332394
4260,0,36,66737.35,8.88295,14,0,0,16.53241,114.9658,1638.079725
4262,0,88,9683.56,13.87763,8,3,0,3.160399,139.9568,400.9668713
4263,0,27,70424.63,6.941126,12,0,0,9.658761,187.6422,1324.009256
4264,2,19,39526.95,10.32279,11,1,0,10.40415,127.5067,1277.028074
4265,1,83,31355.16,11.09997,15,1,1,13.92306,159.9476,1704.12272
4266,4,70,22552.58,8.540979,13,3,0,3.381603,172.4441,671.4099396
4267,1,27,67600.28,8.903042,10,2,1,7.218929,217.4725,1144.50246
4269,4,33,90633.74,11.15366,8,1,0,4.072959,240.1149,1084.469104
4270,0,27,47989.95,10.73681,14,0,2,15.98922,182.4653,1770.233657
4271,1,23,4308.47,5.200129,11,1,1,2.337769,207.6094,763.7190374
4272,2,69,13386.4,9.541203,10,0,0,28.31929,222.6281,3365.186813
4273,2,37,23757.46,11.89332,8,0,0,7.816831,182.4433,1479.383716
4274,1,74,29311.58,14.0419,5,1,2,16.74543,219.9902,1893.24474
4275,1,86,70250.39,6.441951,11,2,0,5.321365,157.4698,502.9172945
4276,5,43,23638.05,7.073792,13,1,0,5.493065,242.6143,1178.136437
4277,0,26,84681.03,16.13377,8,0,1,3.606976,212.6415,1330.057877
4279,1,87,32855.22,11.28659,14,2,0,11.32392,137.4872,922.3842497
4280,3,61,84478.95,10.43043,10,0,0,8.06514,144.9607,866.9483546
4281,1,33,13106.6,12.87327,11,1,0,3.30098,114.9658,594.5452132
4282,0,21,51814.85,12.20018,10,0,1,9.468306,124.9607,1351.920539
4283,3,46,76134.13,8.987011,15,0,2,1.52349,174.9882,1031.356925
4284,2,51,54290.34,12.09389,10,1,0,10.15451,149.9845,1224.72764
4285,1,85,58516.37,10.01688,9,2,0,6.418936,265.147,1103.319343
4286,1,79,45122.17,15.59664,13,2,1,8.052952,182.4538,910.2691862
4287,0,35,34110.17,13.00941,10,0,1,9.688409,182.49,1331.662313
4288,3,56,14725.39,3.363527,15,2,2,22.05456,175.0062,2701.761153
4289,0,65,37261.82,8.923032,10,3,2,4.164919,159.9349,577.4706172
4290,2,73,44060.25,9.531096,20,3,1,7.518447,220.1185,1059.388627
4291,2,35,17995.63,14.8479,14,0,1,6.602711,200.1185,1569.491526
4292,1,35,72462.36,12.22761,13,0,0,19.56071,242.6106,2715.021658
4293,2,31,6827.15,13.72064,14,0,2,5.458881,142.5007,1238.891522
4294,1,50,37146.88,6.518242,15,1,1,18.601,235.1884,2291.446991
4295,3,45,41973.28,10.61869,8,0,0,19.48354,137.4392,1943.635982
4297,3,37,13722.37,9.098168,17,0,2,8.172776,184.9853,1275.385401
4298,1,81,28181.92,9.427912,11,1,0,14.55246,119.9897,1439.519609
4299,0,74,11222.72,7.228077,15,1,1,9.517804,164.9889,1104.302871
4300,1,24,21966.39,18.25245,12,0,2,1.649887,137.5165,490.5057336
4301,0,25,49718.59,7.839192,12,2,2,25.46342,182.4608,2585.068343
4302,0,55,29622.06,11.62614,12,0,2,12.69881,174.9755,1469.854845
4303,2,62,37251.6,12.9076,12,2,0,2.865504,187.6094,1123.372604
4304,4,89,61571.39,6.001994,16,0,1,4.661936,127.4421,946.0176525
4305,4,77,10744.48,13.3429,18,0,1,20.10599,187.6094,2595.464531
4306,0,77,33654.79,7.337524,13,1,0,7.633263,152.4555,1357.166073
4307,5,57,38396.0,13.0675,10,0,0,19.9534,127.4586,2098.351216
4308,3,50,13226.92,15.54324,12,2,0,2.141515,277.6513,1094.028517
4310,2,64,54315.92,9.805529,12,1,0,14.69884,137.4698,1705.410653
4311,1,79,31063.83,8.289713,16,0,0,3.260154,255.1555,887.9936218
4312,0,87,13470.92,3.503782,12,2,0,15.05177,149.9778,1281.098493
4313,1,57,114390.3,9.85717,18,1,0,9.564915,257.6513,1984.206498
4314,0,65,94296.35,11.46299,15,1,0,3.23817,147.4713,443.3624779
4315,0,38,66409.47,7.716619,9,0,0,1.865935,159.965,514.9287886
4316,4,52,82955.59,10.64343,9,2,0,15.10612,107.4958,2006.056116
4317,0,83,41557.24,7.930553,9,3,0,11.12611,147.4738,978.1726612
4318,4,42,15762.73,7.343718,11,0,0,14.40375,235.1417,2394.464952
4319,1,76,54883.0,12.81224,10,0,1,9.121337,112.4551,770.7911152
4320,1,27,39224.01,6.924097,9,1,0,1.11588,232.652,891.6297776
4321,0,37,88324.05,8.128263,13,1,0,5.126165,127.4887,703.0576657
4322,4,81,46472.71,9.487624,17,1,0,13.61148,199.9902,2072.299479
4323,2,45,114051.7,6.807785,13,0,1,21.72968,127.5112,2087.790899
4324,0,74,47866.24,11.2053,16,0,0,7.283667,230.1051,1064.970201
4325,0,37,47862.33,11.63333,14,1,0,5.560793,162.4608,1246.154559
4326,2,54,23513.12,12.24838,6,1,1,6.246694,79.97886,638.1637463
4327,0,24,2781.14,13.17201,11,0,1,5.682535,207.4974,942.7449518
4328,2,20,10325.85,9.491469,9,1,2,4.51753,252.6378,1187.095148
4329,0,40,58142.74,11.84641,16,2,0,4.723073,159.965,660.1932315
4330,2,72,26965.24,9.883011,15,3,0,3.656765,184.9785,780.9545758
4331,2,79,22380.45,10.94774,14,2,1,1.946824,210.127,654.0700617
4332,4,85,37525.01,4.336065,12,3,0,5.111561,160.0122,678.2091311
4333,3,72,12845.65,10.63877,13,0,0,12.70316,149.9621,1337.6353
4334,0,48,54174.87,6.931743,11,2,0,1.347728,139.965,767.0616095
4335,8,33,38877.66,7.194187,16,0,0,13.19063,162.4833,2119.656047
4336,1,22,96925.17,7.284511,19,2,0,21.42226,139.9875,2520.720283
4338,1,71,65207.61,12.62228,11,2,0,3.922369,129.995,564.188439
4339,2,78,65564.74,6.33742,11,0,1,13.21733,230.1051,1599.616413
4341,2,52,42523.79,10.2902,11,1,0,12.12501,139.9816,1419.040968
4343,8,54,18231.63,8.907996,6,0,1,11.19005,117.4835,1380.517356
4344,1,44,16314.59,10.16254,10,0,0,12.18592,127.4601,1638.620437
4345,2,74,18620.8,10.97789,7,1,0,17.95225,139.965,2190.039608
4346,1,74,44526.16,11.69889,10,1,1,19.78766,164.9785,2396.551383
4347,4,48,23184.49,11.52769,10,1,0,11.20643,159.9642,1452.316701
4348,0,81,38363.26,11.95007,14,0,0,2.582668,164.9715,866.3476333
4350,1,68,45125.98,6.895659,10,0,1,5.402848,215.1591,1445.492967
4351,7,53,24050.09,10.49746,12,1,0,7.969762,232.624,1848.363566
4352,3,54,20489.38,12.00248,11,0,2,6.106821,107.4958,1149.045043
4353,1,41,18014.85,12.38772,14,1,0,6.463724,157.4836,742.5950937
4355,1,27,11737.67,12.53943,12,2,0,17.7076,222.65,2217.378277
4356,0,47,49662.82,12.33405,19,2,1,31.81602,129.9763,2977.360531
4357,3,50,21902.4,12.75802,18,3,0,23.55037,127.482,2097.12893
4358,3,26,20223.8,12.50019,13,1,1,22.30566,182.4538,2313.442726
4359,2,89,63155.68,8.52773,6,0,0,9.975367,172.4705,1476.916161
4360,4,40,26048.51,11.95077,11,2,0,1.358678,230.1051,861.1555834
4361,0,83,8568.21,8.580878,12,0,0,2.222289,184.9853,497.5901263
4362,0,71,25590.46,13.47619,11,0,0,7.028485,194.9744,896.0733804
4363,2,89,4025.77,11.33201,9,0,1,19.04207,267.6647,2183.450856
4364,3,25,48360.48,9.823607,14,0,2,7.848542,265.147,1478.745798
4365,1,40,44309.72,10.93373,16,1,0,7.539374,187.4673,1531.68836
4366,0,36,60010.8,5.221072,9,2,0,11.07238,164.9853,1837.391501
4367,3,70,89882.52,7.462184,10,1,0,11.86797,242.6143,1597.444059
4368,3,81,86374.11,10.5045,12,1,0,7.649477,194.9699,956.2196954
4369,3,70,34260.52,15.8889,11,1,0,16.60351,230.1051,1981.140361
4370,4,74,27361.04,9.241986,10,0,0,4.030411,159.9476,1097.688317
4371,2,79,76126.58,9.044187,13,1,0,14.34892,255.1555,1874.421389
4372,2,66,31680.85,6.006855,8,0,0,19.30476,215.1591,2668.981332
4373,6,38,31239.87,8.18622,10,0,0,8.584144,112.4844,1077.237101
4374,4,25,30324.88,11.14727,13,3,1,1.849221,152.4907,778.5344798
4376,0,42,33471.07,11.92715,13,1,0,6.708628,197.4702,1390.143881
4377,4,79,40869.93,7.401076,11,1,0,10.28653,267.6647,1560.396967
4378,2,26,60826.49,11.90071,11,1,0,11.32663,127.4887,1308.744827
4379,1,83,32783.94,10.11537,4,2,2,6.574699,149.9845,877.990892
4380,4,86,16711.49,13.49933,5,1,0,1.126364,200.1185,1015.130356
4381,2,55,49993.51,8.962113,12,1,1,6.91807,147.4783,837.0503656
4382,1,31,29539.51,10.16935,13,0,0,18.32428,157.4836,1747.20978
4384,1,87,15160.7,9.760091,13,1,0,6.31339,187.4673,1324.19186
4385,1,84,42037.97,13.79652,16,0,0,10.03914,124.9935,896.0387666
4386,1,48,34590.21,11.65151,13,0,0,17.77264,139.965,2229.782748
4387,0,21,1193.66,7.364702,11,1,0,21.50913,207.4811,2422.231415
4388,4,42,10093.3,13.54602,12,3,0,20.88324,105.011,2027.833188
4389,3,82,38056.65,12.30736,10,1,1,15.95966,167.4847,2158.69019
4390,2,31,48432.85,4.63584,11,3,0,1.925345,194.9663,1183.751805
4391,3,19,57992.91,9.819494,19,2,0,5.698156,235.1591,1325.472004
4392,1,30,74373.82,9.896211,7,0,1,4.225661,192.4885,693.5913883
4393,2,25,79402.83,10.51982,11,2,1,21.19498,235.1591,2458.677481
4394,3,26,30421.01,14.08044,8,2,0,23.04458,159.9512,2218.850381
4395,0,57,66698.79,10.76198,11,0,0,9.900853,222.6281,1880.847695
4396,0,56,18275.19,6.990118,11,2,0,1.15025,164.9715,830.9443469
4397,0,89,40406.98,16.36612,11,1,1,3.794103,92.5018,346.0280123
4398,1,84,45874.19,10.0487,16,0,0,7.579193,182.4433,1275.031579
4399,5,56,6327.17,10.88222,15,0,0,10.44433,147.4738,1164.755978
4400,1,52,76765.17,10.32391,16,0,0,10.35635,159.9512,1114.676099
4401,0,78,28326.47,10.94525,12,2,0,4.908846,134.9509,482.2768453
4402,0,33,42506.46,7.041544,12,0,0,2.637164,179.9476,581.3197743
4403,1,48,8874.14,7.749421,14,1,0,8.547698,179.9794,1066.677081
4404,0,70,17844.64,9.519197,8,1,0,7.465071,222.6326,1559.606858
4405,3,87,34923.5,9.022046,13,0,0,2.681114,207.4811,755.4687511
4407,3,37,29101.96,5.924693,13,0,0,6.979961,159.9512,866.4850145
4408,3,18,57578.24,10.34662,11,0,0,5.436971,179.9476,869.9774936
4409,1,70,55903.55,10.67552,9,3,0,8.671709,152.4884,1086.818163
4411,1,29,37947.15,11.59418,14,2,0,4.055418,149.9928,1002.424825
4412,0,29,88219.46,3.468567,14,0,0,13.00557,94.97283,1618.779462
4413,1,29,39719.11,12.20313,11,0,0,6.92143,157.4698,820.9054953
4414,3,89,20456.18,14.07349,8,2,0,8.324816,92.5018,809.618878
4415,3,76,42529.4,10.78526,13,2,2,3.985217,149.9915,583.5711218
4416,6,19,77498.99,7.725473,9,0,1,16.27572,187.5139,2141.951697
4417,2,26,14345.87,7.484153,11,0,1,21.52164,159.9349,2150.01852
4418,6,21,36562.75,10.57671,8,1,1,7.332162,139.9979,1207.587701
4419,1,77,1143.18,7.338118,14,0,0,3.318059,152.4884,625.201163
4420,1,29,41079.27,10.47477,16,0,1,3.059231,117.4392,955.1927172
4421,1,33,8995.08,4.916377,10,1,0,15.1242,255.1555,2057.979176
4422,1,21,40941.58,9.705754,11,1,1,9.49754,177.6508,1432.135681
4423,0,73,87527.27,11.90177,11,2,0,15.22417,172.5034,1570.995815
4424,1,75,5678.51,10.69562,13,0,1,1.970645,139.9349,856.222981
4425,1,77,15876.36,8.39883,6,0,0,1.78963,119.9568,816.0468833
4429,2,24,22041.68,5.919886,11,2,0,5.147213,154.9618,1394.025763
4430,1,18,11574.18,9.20065,12,1,0,2.382538,187.6422,788.1036301
4431,4,26,35553.18,15.36682,15,0,0,8.454096,107.482,1383.139451
4432,3,21,46506.9,17.50097,12,0,0,2.176948,130.0064,681.4206312
4433,0,85,28522.56,11.02093,14,0,0,12.36516,169.9447,1208.822377
4434,2,32,8641.78,7.491292,11,1,0,4.023413,184.9496,1225.408596
4435,3,63,38737.86,6.693519,15,0,0,1.709971,172.4441,479.5519429
4436,3,40,38294.57,8.095364,8,0,0,8.209844,164.9853,1635.02715
4437,5,31,10046.87,9.489342,7,1,1,3.713732,194.9744,827.2524803
4438,3,66,23693.41,8.186941,19,1,1,10.42522,172.4705,1619.969692
4439,1,72,61617.28,8.865023,8,1,0,4.849803,182.4833,679.3728327
4440,0,42,26577.44,11.78952,13,1,2,14.47965,192.4404,1617.050793
4441,7,64,57546.52,12.58628,7,0,1,1.081032,230.1344,924.0234298
4442,1,27,62893.96,9.291642,12,1,0,21.36386,115.0021,1999.438675
4443,2,74,25376.01,9.078331,17,0,0,12.45303,137.4684,1313.657019
4445,1,57,23188.83,10.05346,16,1,0,1.210715,159.965,347.446058
4446,3,38,15377.23,7.024459,15,1,0,2.509742,162.4653,1135.537453
4447,3,46,56868.44,9.149023,8,0,0,1.193519,222.65,863.525358
4448,4,42,23813.32,8.927502,10,0,0,6.736871,222.6281,1746.862212
4449,3,62,32383.92,13.74408,6,2,0,3.033312,162.4689,618.6284163
4450,2,47,5570.57,8.931718,9,2,0,5.891019,152.4742,1294.614623
4451,3,38,47890.17,12.17482,16,1,1,5.452285,147.4564,1153.463764
4454,1,48,12122.59,6.665106,15,3,1,6.203352,175.0211,1019.803014
4455,1,75,25130.75,7.739914,12,0,0,8.867984,197.4876,1089.367201
4456,0,18,25947.16,10.71589,14,1,0,9.131577,117.4392,1458.027932
4457,1,36,71686.32,8.313798,13,3,0,23.78115,124.9643,2025.167432
4458,4,40,14912.08,5.486343,14,0,0,3.575214,225.1457,1616.617211
4460,3,18,8894.87,10.09739,14,1,0,2.546083,124.9607,886.9184762
4461,0,61,84292.41,9.437862,10,3,0,2.477662,232.652,860.9528478
4462,7,62,37029.52,13.04395,8,1,1,1.871066,215.1591,1360.486206
4463,2,82,28823.65,15.08815,15,0,0,6.403708,225.1457,1649.105838
4464,2,39,98176.66,6.115071,16,0,0,10.4983,154.9919,1691.271964
4465,3,31,33568.24,5.229478,13,1,0,15.85774,149.989,1756.414097
4466,7,54,41931.72,6.77211,11,1,2,9.894265,214.9525,1338.619611
4467,1,21,20057.8,7.383215,14,1,2,2.426747,222.6326,1385.269228
4468,1,49,110960.3,6.418039,14,1,0,9.790274,137.4392,1027.652777
4469,7,42,33338.52,12.58951,10,1,0,4.419844,149.9621,927.4696678
4470,4,33,1405.18,6.808472,16,3,1,8.26392,152.4742,1514.229261
4471,1,62,67129.6,12.25073,8,1,0,8.157412,149.9915,909.7634001
4473,2,36,22082.05,9.874838,15,0,0,6.681836,142.4855,1019.877653
4474,4,38,32253.23,9.303316,9,1,0,2.589118,197.484,1351.962079
4475,0,82,100785.5,8.334039,11,0,0,8.902965,159.9476,1347.567075
4476,2,22,21395.1,12.17483,9,1,0,5.892496,124.9781,716.9177978
4477,2,46,22922.41,12.30949,9,1,1,2.577535,139.9568,552.480335
4478,4,37,7588.08,6.421434,12,1,0,2.820837,182.4538,664.5638593
4479,0,22,57737.27,3.267635,11,1,0,2.005733,275.1336,960.0935745
4480,0,51,35194.3,13.15165,16,2,0,11.30633,149.9621,1199.678982
4481,0,73,12409.38,11.16634,15,1,0,5.364815,152.4907,786.0813559
4482,0,84,14146.51,5.627745,15,0,1,11.17891,92.45514,1213.57856
4484,4,64,57588.9,7.427685,13,1,1,1.204999,197.5169,744.1347048
4485,0,72,39382.66,11.89241,19,2,0,10.96384,240.1149,1398.087425
4488,1,58,83027.06,8.288306,8,2,0,11.94283,194.9744,1289.865177
4489,0,74,25700.68,12.4173,15,1,0,2.147261,270.1604,1341.275592
4491,0,32,8457.83,7.457158,11,2,0,7.042459,139.983,1228.595252
4492,3,27,29924.06,6.583497,16,0,1,3.592376,119.9568,1189.261161
4493,4,61,48521.27,9.273629,9,0,1,15.73713,177.6508,1904.60275
4495,1,60,45091.73,11.1808,12,1,0,12.94793,144.9607,1126.457158
4496,1,81,55861.93,9.014014,11,1,1,2.284487,212.6415,1119.209524
4497,0,83,13133.15,12.2074,10,2,0,12.2964,139.9875,1459.899487
4498,3,63,16966.71,10.5572,14,3,0,1.655301,117.4392,837.3072679
