Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,DummyChurn,DummyGender,DummyTechie,DummyTechSupport
30734,4,78,38511.78,6.423763,16,1,1,53.66219,227.4754,4838.973661,0,0,0,1
711,4,87,10311.58,8.315119,9,1,0,38.71974,112.4551,3170.023123,0,0,0,0
829,1,43,76301.97,9.058356,17,3,0,69.05558,222.6143,6723.72149,0,1,0,1
8071,1,41,32105.64,12.78937,16,0,1,56.09481,212.6228,5739.181377,0,1,0,0
51003,0,37,30320.37,7.885518,19,0,0,68.03309,222.6792,6349.320467,0,1,0,0
2840,8,89,74303.71,12.21401,12,0,0,61.22216,117.4835,5365.288201,0,0,0,0
1245,3,24,100029.1,16.1971,11,0,0,41.8312,187.6094,4518.564,1,1,0,0
18998,3,50,6754.71,8.381855,9,1,0,65.33504,105.011,5530.817595,0,0,0,1
2451,0,78,40810.36,7.466966,11,3,0,71.03451,117.5015,5897.711605,0,0,0,1
2142,3,27,9395.57,10.69919,16,2,0,71.79134,162.4689,6284.979187,0,0,0,1
27089,1,58,36531.81,13.73892,9,0,0,64.48138,232.624,6277.702239,0,1,0,1
34,0,39,13883.75,8.718083,15,0,0,52.98075,204.9634,4866.729815,0,1,1,0
22574,0,67,17018.27,11.55215,10,0,0,64.41881,242.6143,5820.82826,0,1,0,1
23200,0,72,73130.15,9.172161,9,3,0,62.84931,102.4746,5249.465143,0,1,0,0
772,0,44,95564.57,8.103596,10,3,0,59.86174,142.5007,5592.352902,0,0,0,1
1830,4,64,30931.95,8.038547,18,0,0,59.2505,162.4653,5730.292957,0,1,1,0
830,0,76,47159.92,12.98739,7,1,0,66.00861,220.1615,5933.314519,0,0,0,0
602,1,48,13039.56,10.92729,12,0,0,41.09169,169.9378,3653.559021,0,0,0,0
160,7,46,17974.25,13.11159,13,0,0,70.73353,124.9643,6024.265777,0,0,0,1
6623,2,59,26317.37,10.83154,10,0,0,62.01927,252.6378,5770.797143,1,1,0,0
13905,0,51,47659.53,9.840486,14,0,0,52.98033,215.1591,5368.841578,0,0,0,1
2432,0,38,58762.0,11.03118,18,2,0,58.67143,220.1185,5303.936549,0,0,0,1
1265,3,45,79363.76,9.865242,13,0,0,60.34933,212.6415,6009.463821,1,0,0,1
50869,3,67,22326.55,10.51705,11,0,0,40.35976,160.0013,3653.777417,0,1,1,0
11897,0,71,23360.78,13.01854,9,0,0,70.49798,140.0342,5939.80671,0,0,0,1
19806,0,36,106700.6,8.844759,12,2,1,69.7635,79.97886,5757.753614,0,0,0,0
10026,0,83,50525.18,9.835454,12,1,0,61.02521,187.4974,5779.744736,0,1,1,1
4646,3,78,38259.59,10.94626,13,1,0,58.2745,270.1604,6019.460078,0,1,0,1
2571,6,74,48478.65,6.224191,16,0,0,65.49323,149.9378,6135.141648,0,0,0,0
136,4,89,14208.46,10.42188,9,1,0,62.79035,127.5067,5401.505392,0,1,0,1
285,1,77,62758.96,11.67521,12,2,0,41.58309,194.9882,3819.338688,0,1,0,0
2395,1,88,51179.24,8.490049,10,3,0,47.99239,265.1283,4579.647107,1,1,0,0
599,0,58,58834.68,8.796769,4,0,1,48.29494,107.4806,4197.55311,0,0,0,0
560,4,79,42887.04,7.539443,11,0,2,43.00021,147.4421,3788.951502,0,1,0,0
8120,1,88,17824.03,11.96892,17,2,0,67.91991,104.9643,5967.092974,0,1,0,1
724,8,60,46550.44,13.44192,13,1,1,60.99804,235.1591,5876.124132,0,1,0,1
28866,1,72,42700.87,15.71134,8,1,1,60.40651,162.5299,5234.429593,0,0,0,1
44468,8,50,116562.7,9.336313,18,1,0,47.17819,119.9568,4839.103673,0,1,0,0
3966,1,59,50308.74,16.29437,9,1,0,68.83272,124.9781,5722.009817,0,0,0,0
1177,0,21,39441.87,6.388387,15,2,1,57.27044,257.6375,5899.517682,1,0,0,1
77,4,63,28253.53,8.305023,14,0,1,59.43102,184.9647,5361.231393,0,1,0,1
1833,4,41,106862.5,8.006363,10,1,0,39.61469,175.1331,3851.447958,1,0,0,0
87,0,80,41893.09,4.545308,10,0,0,61.47987,172.4579,5356.753961,0,1,0,0
9246,8,34,69150.98,11.46918,10,0,0,58.54353,130.0244,5432.197233,0,1,0,1
870,3,62,38691.22,14.09089,12,1,0,49.7446,152.4742,4869.487736,0,1,0,1
16545,8,19,93517.61,12.85222,13,1,0,66.00869,124.9607,6319.838076,0,1,0,0
2592,3,45,7998.07,7.45222,13,0,0,70.02121,165.0182,6274.153212,0,0,0,1
471,0,85,19354.83,6.473077,13,1,0,60.81561,242.6281,5500.343313,0,0,0,0
333,6,39,46288.04,5.375651,14,1,1,60.5779,129.9915,5930.097335,0,1,0,0
19559,2,59,5884.45,2.970156,4,0,0,51.58472,149.9598,4489.267692,0,0,0,0
1002,0,23,32255.86,10.0547,15,0,0,55.31656,245.132,5247.418341,0,0,0,1
325,2,18,47145.15,6.182063,13,1,0,63.30929,137.4392,5592.361956,0,1,0,0
2004,8,35,33081.5,16.2337,16,1,0,53.27752,182.4433,5477.886159,0,1,0,0
31102,2,77,54548.92,9.987264,12,1,2,60.87582,210.127,5536.195731,0,1,0,0
6572,0,38,48724.89,12.87371,13,2,0,66.0517,242.6435,6121.654756,0,1,0,1
87,0,24,11566.91,6.888013,11,3,0,57.31571,160.0013,5009.452903,0,0,0,0
2072,0,26,9362.64,12.49043,4,0,0,58.97505,194.9663,5813.10524,0,1,0,0
7656,7,54,54726.01,8.218342,13,0,0,62.37954,92.5018,5394.351469,0,0,0,0
1592,3,48,28251.23,6.038077,12,3,0,70.56358,177.4876,6708.158084,0,0,0,1
4339,1,69,49245.97,15.43806,8,1,0,65.07415,127.4586,5632.965693,0,1,0,0
28016,0,87,67379.0,10.444,9,0,0,56.20378,112.4844,4551.440341,0,0,1,0
592,0,23,8549.99,7.733514,10,0,0,54.2897,162.5119,4924.466653,0,0,0,0
371,1,21,23794.39,9.368647,15,0,1,60.15898,174.9755,5547.950501,0,1,0,0
7302,4,73,32631.96,9.687778,16,0,0,61.84801,184.9647,5526.487954,0,1,0,1
11895,1,48,61763.76,8.187755,10,1,0,56.9978,140.0013,5348.99535,0,0,0,0
36441,8,39,58807.77,10.7472,13,0,0,46.30619,137.4872,4243.908817,0,1,0,1
1059,3,53,27857.09,5.365486,15,0,1,66.7449,152.4579,6382.531232,0,1,0,0
286,6,34,24721.14,7.323119,10,1,0,65.29309,139.9512,6160.220905,0,0,0,1
9201,4,18,51899.15,5.072082,9,0,0,58.05485,124.9643,4984.849588,0,0,0,1
723,0,86,54397.09,12.96235,12,1,1,56.79909,149.9913,4884.456533,0,0,1,0
1062,2,81,21145.92,12.02273,13,1,2,71.93174,129.9915,6599.564823,0,1,1,0
15171,2,45,48863.25,9.966641,17,1,1,59.85396,182.4833,5305.602924,0,1,0,1
7070,2,61,14976.0,8.297271,13,1,1,69.32327,184.9797,6518.166442,1,1,1,1
15232,3,56,17885.01,7.935437,7,0,0,61.0911,147.4564,5653.372513,0,0,0,0
14026,2,72,69163.69,4.150543,16,0,0,64.91322,172.4555,5715.030445,0,1,0,0
8419,0,78,72121.31,7.291041,8,3,0,67.93291,252.6378,6131.484263,0,1,0,0
45487,3,85,16055.06,3.492741,12,1,1,47.64072,169.9378,4130.432282,0,0,0,0
1814,1,27,28377.8,6.516318,14,1,1,71.3084,117.472,6144.768685,0,0,0,1
2440,0,42,73776.62,12.92975,10,2,0,65.21792,187.6422,5874.281225,0,1,0,1
571,2,24,114405.4,10.8124,10,1,1,64.19627,149.9447,6083.758176,0,0,0,0
7194,1,54,44990.6,7.534976,16,1,1,71.71986,174.9919,6296.461831,0,1,0,1
32525,4,61,10568.63,14.19495,17,2,0,67.1766,129.9483,6247.6461,0,1,0,1
5500,1,39,38381.92,10.6514,13,0,0,61.91778,222.6362,5672.644392,0,0,0,1
2093,2,78,48148.86,12.16455,11,1,1,48.08209,245.1283,5064.062256,1,1,0,0
7884,2,36,29547.56,11.08317,15,0,1,41.94323,140.0013,4185.58497,0,0,0,0
955,1,89,43120.73,11.4493,9,1,0,57.40724,220.1149,5545.047634,1,0,0,0
13288,0,83,12886.92,12.79836,15,1,0,71.9056,174.9699,6535.810581,0,0,0,1
41204,2,66,43202.68,10.72389,11,1,0,60.76709,127.4738,5576.448425,0,0,0,0
547,0,22,43147.9,9.462909,13,0,0,66.22209,127.4783,6070.299747,0,0,0,0
2388,0,38,92352.67,7.82306,20,2,1,61.18403,187.4847,5502.689262,0,0,0,1
239,6,53,75181.43,7.778555,14,1,0,54.65604,172.4624,4991.819551,0,0,0,0
194,1,35,9377.76,7.510036,14,0,1,66.15315,159.9942,5812.769976,0,0,0,0
333,1,89,34774.75,12.13849,12,1,0,68.76753,115.0021,5762.602883,0,1,0,0
630,1,41,25377.95,7.175155,9,0,1,54.8774,149.9378,5301.860931,0,1,0,0
27202,0,38,45285.69,9.353272,15,1,0,67.0795,232.6228,6157.745923,0,0,1,0
16160,7,22,37522.18,14.83824,13,1,2,65.32463,187.4673,6557.26466,0,1,0,1
143,1,25,60004.11,10.79749,13,0,0,52.14985,129.9621,5075.832913,0,0,0,0
46,1,61,28191.63,10.53761,9,1,0,42.6954,235.1555,4638.796434,1,1,0,0
9475,3,19,23399.32,12.01345,11,1,0,45.59475,159.9476,4652.920592,0,1,0,0
35436,0,41,15905.01,4.292596,14,0,0,58.42233,227.4754,5227.179847,0,0,0,1
980,3,88,28345.06,10.1548,9,0,1,66.77188,162.497,6174.276271,0,0,0,0
7237,1,84,50270.9,10.51502,14,2,0,57.50673,125.0073,4866.25354,0,1,1,0
20044,1,53,21981.45,7.615853,11,2,0,61.60654,149.9483,5311.628616,0,1,0,1
1119,3,63,20532.33,6.69757,11,0,0,68.00844,92.5018,5785.21074,0,1,0,0
1705,2,70,28825.12,10.7725,12,2,0,70.41492,139.9861,6104.192973,0,0,0,0
2267,0,72,19423.67,4.422037,10,1,0,54.71778,172.4404,5229.211184,0,1,0,0
848,3,25,44804.59,8.867392,13,1,2,60.23114,127.4586,5394.915308,0,0,0,0
18586,1,56,19230.44,8.723478,13,2,0,47.55305,169.9447,4217.907706,0,1,0,0
12396,3,85,70395.54,6.1871,16,2,0,67.72122,275.1198,6149.65603,0,0,0,1
12789,1,46,25683.78,9.444243,17,0,0,61.94735,277.6513,5945.934734,0,1,1,0
18820,4,80,49646.02,11.63026,17,1,0,68.29684,179.9794,5867.544803,0,0,0,0
2813,2,22,103625.1,10.2793,11,1,0,70.30403,147.4421,6069.194377,0,0,0,0
1015,1,68,34214.34,16.2496,13,0,0,37.5005,149.9928,3614.976172,0,0,1,1
27899,0,86,26267.67,10.87855,11,2,1,60.34404,169.9447,5089.775857,0,0,0,0
5060,2,22,27464.49,9.827132,7,0,0,57.36372,159.9512,5095.502574,0,1,0,1
49158,1,75,20288.57,4.295919,10,2,0,57.50491,142.4526,5434.730554,0,0,0,0
4024,1,32,4202.7,14.59844,14,1,0,42.67725,214.9525,3912.208832,0,0,1,1
30097,2,48,26005.47,7.680029,12,0,0,65.4426,147.4601,5524.247776,0,0,0,1
690,1,67,91971.88,9.063775,12,0,0,63.15946,149.9776,5417.867266,0,0,0,1
1344,1,23,38723.05,11.54518,9,0,0,65.60287,149.9928,6147.448121,0,1,0,1
483,0,67,23891.75,7.533135,14,0,1,51.61804,232.6415,4716.06213,0,0,0,1
47,1,75,33366.03,11.59798,9,1,1,67.40482,117.4858,5748.365703,0,0,0,0
14744,0,20,94995.33,7.957,11,1,0,70.62907,127.475,6045.138773,0,0,0,1
14438,0,58,15534.39,8.805078,11,0,0,70.64297,265.1283,6503.161137,0,1,0,0
1853,0,68,21216.13,11.75049,16,1,0,61.78729,247.6647,6106.678679,0,0,0,1
13757,1,63,44689.55,11.77649,17,1,0,66.54232,152.5022,5932.384715,0,1,1,0
3496,1,53,13631.9,4.529978,5,3,0,63.06195,124.9781,5268.837296,0,0,0,0
36138,2,28,70312.37,11.25449,8,1,1,70.22928,197.484,6865.467972,0,1,1,0
49694,3,34,8758.69,7.524412,17,2,0,63.06098,150.0208,5716.051522,0,1,0,0
23021,2,37,19872.48,9.445157,12,3,0,56.31481,255.1372,5401.877883,1,1,0,1
452,1,39,110579.2,10.62755,10,0,0,55.69627,210.1563,5230.495459,0,0,0,0
4139,0,57,12602.8,13.71294,14,2,0,66.00149,240.1149,5956.933654,0,1,0,0
26235,8,23,26909.8,6.625411,15,2,2,60.37442,172.4705,6089.889713,0,1,0,0
21177,0,56,23021.26,5.401204,16,3,0,66.19811,149.9741,6136.96562,0,1,0,0
22499,2,61,954.43,6.440184,13,0,1,63.05421,172.4404,5962.861013,0,0,0,0
35087,0,71,36171.71,9.638183,18,2,0,54.78051,132.466,5151.21569,0,1,0,1
1460,1,72,16643.07,10.75837,9,0,0,55.38418,159.983,4675.756402,0,0,0,1
2387,2,65,36242.89,11.27386,11,1,0,47.40586,149.989,4281.425931,0,1,0,0
3564,0,40,19218.35,7.027042,15,0,0,65.45306,187.4811,6374.103135,0,1,0,0
4546,3,83,29762.63,10.76461,12,1,1,71.7712,127.4887,6101.516217,0,0,0,0
34639,1,88,12344.99,7.595239,15,1,0,69.15481,137.4872,5739.929828,0,1,0,1
7945,0,48,37586.34,11.65895,15,1,0,54.67054,167.4564,4647.66648,0,0,0,0
18975,7,33,33934.52,10.49951,11,0,0,51.48861,202.4433,4811.298513,0,0,0,0
45694,3,37,67720.61,8.291987,17,0,0,61.0588,157.4698,5209.85908,0,0,0,1
1434,0,70,33818.46,6.601658,9,0,0,57.65975,117.4686,5319.498579,0,1,0,0
42991,2,31,2526.17,6.130902,13,3,1,53.12753,182.4653,4861.72144,0,1,0,0
21869,6,31,28436.06,6.622338,11,0,0,70.49565,139.9349,6722.143611,0,0,0,0
872,0,55,10326.88,11.89907,10,2,0,50.42623,172.4579,4533.008494,0,1,0,0
51767,1,80,24964.32,10.04016,12,2,0,58.74129,127.4958,4901.491925,0,0,0,0
4141,3,76,32161.46,7.419786,17,1,0,52.65622,182.497,4643.51863,0,0,1,0
6538,3,28,39496.24,11.24098,14,3,0,54.01225,79.97886,4585.713564,0,0,0,0
15247,2,27,33704.46,15.17072,14,0,0,65.95332,142.4713,6282.463563,0,1,0,1
132,8,77,26636.01,9.659487,12,2,0,63.01903,139.9349,6020.277207,0,0,1,0
2953,0,52,14352.01,8.54404,12,0,1,71.00745,132.466,6543.110379,0,1,0,1
3504,0,49,9043.47,11.33568,12,0,2,71.02256,104.9781,6399.222377,0,1,1,0
6849,2,20,9516.26,8.533536,14,0,0,42.80596,255.1336,4784.796994,0,0,0,0
7584,4,41,22112.6,12.90165,11,0,1,62.15286,172.4579,5615.849093,0,0,0,0
26208,1,48,32177.35,13.70607,14,0,1,57.20095,159.9512,4966.136132,0,1,0,1
295,3,53,20041.91,10.74356,11,1,1,64.98806,162.4653,6205.696339,0,1,0,0
318,1,82,59338.19,10.45413,9,0,0,60.32779,137.4872,5036.334729,0,1,1,1
2525,4,79,29254.96,13.64677,17,0,0,64.47076,159.9476,6033.647017,0,1,0,0
5124,1,66,49519.95,2.818423,9,0,0,60.16687,172.4567,5553.300748,0,0,0,1
255,6,72,19527.71,11.89135,11,2,1,64.44445,112.4844,5460.550342,0,0,0,0
4466,0,52,33425.04,6.580222,14,0,1,71.00882,187.4811,6742.932022,0,0,0,0
4478,4,76,68192.09,13.94776,6,0,0,67.93006,255.1198,6640.554732,0,0,1,1
11677,3,49,51058.06,5.379363,12,1,1,52.51777,235.1417,5463.709926,1,1,0,1
8624,2,76,35825.11,12.10925,12,0,0,43.86844,152.4907,3992.718989,0,1,0,1
1490,0,23,71070.02,9.592831,11,1,1,64.44732,149.9447,6093.091927,0,1,0,0
39731,2,68,23670.0,9.303023,10,0,0,64.12634,139.983,5849.463694,0,0,1,1
47309,1,89,26652.94,7.951989,13,1,0,59.71663,147.4738,4970.688189,0,0,1,0
2934,8,73,59640.61,9.281101,15,0,2,66.60766,144.9889,6398.11875,0,0,1,1
3817,2,33,27059.29,11.13076,9,1,0,60.8744,137.4686,5269.998748,0,0,0,0
2161,3,69,79594.91,9.604892,16,1,0,47.43916,129.9483,4526.335532,0,0,0,1
3027,1,78,74885.9,4.83352,9,1,0,62.56058,132.4798,5830.300597,0,0,0,0
1025,0,77,26011.14,6.464209,13,1,0,66.05097,222.65,5983.812869,0,1,0,0
805,0,28,62820.43,5.416075,11,0,0,62.75224,107.4958,5865.625146,0,1,0,0
11740,0,26,13665.81,5.101935,14,0,1,57.13921,134.9801,5004.36005,0,1,0,0
10653,0,59,41102.74,11.03032,14,2,0,70.97645,112.4551,5781.732,0,0,1,0
13384,0,24,17280.46,9.980935,14,1,0,51.27317,159.9476,4927.165029,0,0,0,0
25475,2,71,16028.17,10.79407,13,2,0,67.75314,267.6427,6713.081591,0,1,1,1
1286,2,65,78464.32,7.9119,7,1,1,52.29353,175.1331,4797.122065,1,1,1,0
1503,1,88,65204.61,10.77849,10,2,0,54.7075,114.9509,4974.163846,0,1,1,0
15696,1,19,41237.45,9.762623,13,1,0,61.74103,149.9621,5514.944335,0,1,0,0
1676,2,67,5096.68,7.235107,9,1,0,54.76926,225.1786,5252.083564,0,1,1,1
4352,0,62,39830.33,4.789545,10,1,1,70.18932,232.6378,6735.268525,0,0,0,0
243,2,43,46515.2,6.029557,10,2,0,61.30642,129.9915,5771.251702,0,0,0,0
7175,2,26,17602.49,7.880869,12,0,0,63.28674,139.9349,6024.715109,0,0,0,0
5864,0,82,38203.16,10.38934,7,1,0,59.1618,114.9728,4895.745165,0,1,0,0
4755,0,46,36435.66,11.71392,15,1,0,65.70769,265.1283,6091.064644,0,0,0,0
22795,3,21,30431.48,8.782589,12,0,1,63.45489,184.9496,6161.945348,0,0,0,1
1733,0,33,13599.19,7.645128,10,1,0,68.41013,169.9447,5971.515636,0,1,1,0
3241,0,63,53320.87,16.07996,16,2,1,57.67289,114.9658,4920.518248,0,1,0,0
12791,1,80,32687.28,3.518516,9,1,0,60.82718,247.6647,6066.504159,0,1,0,1
3586,1,18,23570.06,5.750742,16,2,0,69.76544,127.4887,6174.824996,0,1,0,0
9585,0,58,49336.26,15.38413,18,1,1,66.63219,127.4421,6084.511649,0,1,0,0
4613,2,54,18407.87,7.394425,18,1,0,70.34319,137.4392,6003.619513,0,0,0,0
4005,7,89,12747.26,8.458751,12,3,1,61.75654,102.4746,5237.396005,0,0,0,0
7155,0,23,95198.64,12.46017,13,0,1,60.34007,182.4608,5367.056964,0,0,0,0
765,2,22,46466.83,10.32976,16,3,1,44.02354,119.9897,4031.48686,0,0,0,1
3986,0,72,10178.42,6.111571,12,2,0,63.66434,107.4958,5796.100318,0,1,0,0
1195,1,81,30082.5,10.47027,14,1,0,61.62652,179.9794,5225.360098,0,0,0,0
2722,0,56,4666.08,8.952474,14,1,0,70.17488,192.4404,6134.697014,0,1,0,0
2025,1,36,52493.72,7.678366,8,0,0,68.01745,112.4551,5727.757032,0,1,0,0
168,0,37,17952.0,11.22426,11,1,0,69.68705,207.6094,6205.48799,0,0,0,0
585,0,89,35559.68,8.845809,17,1,0,67.65646,162.5299,5824.23881,0,1,0,1
1282,4,30,50577.25,10.31021,17,0,1,50.09295,137.4836,4941.678785,0,1,0,0
166,3,75,43085.55,12.32892,18,1,0,47.99043,175.1331,4442.533708,0,1,0,0
1104,1,46,75711.93,12.90571,11,1,0,69.14535,127.5112,5938.865925,0,1,0,1
11880,8,33,19922.88,9.90031,15,0,1,47.91787,119.9568,4869.334092,0,0,0,0
768,1,83,3905.36,4.066808,12,0,1,65.87412,147.4421,5557.721713,0,1,0,0
7330,2,77,37283.81,8.996808,9,1,0,59.66274,112.4551,4939.550584,0,1,0,0
38553,1,19,27844.19,7.227551,8,2,0,61.54602,174.9755,5668.159085,0,1,0,0
179,1,84,8293.64,8.113794,13,1,0,66.99754,192.4885,5659.937572,0,0,1,1
4889,3,56,17014.29,11.80986,10,0,0,69.74139,149.9598,6017.607321,0,0,0,0
255,2,51,49525.96,10.33885,10,2,0,58.91354,204.9496,5208.138235,0,0,0,1
170,0,53,21581.2,10.25287,11,2,1,67.61943,149.9598,5761.220242,0,0,1,0
319,0,50,71436.4,3.522063,17,1,0,51.22671,104.9643,4610.805566,0,0,0,1
51426,2,54,19435.67,12.36842,11,2,1,59.94889,162.4538,5641.701018,0,0,0,1
2782,3,81,15263.7,16.4022,8,2,0,70.31022,162.5299,6074.151439,0,0,0,1
2109,1,26,48071.63,9.245843,10,0,0,59.6057,182.447,5247.01062,0,0,0,1
12153,3,32,58057.2,10.74677,8,2,2,44.89823,194.9768,4183.048936,0,0,0,1
1199,4,72,29830.87,12.83369,15,2,0,50.98192,169.9378,4477.609834,0,0,0,0
1399,3,88,57580.18,7.378299,15,0,0,56.88725,182.4433,5445.967827,0,1,0,0
1924,1,75,48524.09,7.516963,15,0,0,54.23273,252.624,4968.719293,1,1,0,1
222,4,77,32773.01,13.44778,10,1,0,57.78109,124.9643,4768.978651,0,0,0,1
11484,0,65,27535.44,9.233939,7,1,0,67.90183,252.6378,6171.559833,0,1,0,0
27224,3,26,41514.67,8.370994,17,0,1,62.24788,104.9781,5848.006408,0,1,0,0
584,4,62,33247.66,17.10685,11,1,0,66.70369,137.4684,5859.752162,0,1,0,0
640,1,20,17163.24,7.175714,14,1,1,62.32519,174.9919,5555.86987,0,0,1,1
11333,0,21,9572.9,7.144953,12,0,0,60.04073,159.9512,5174.273895,0,0,0,1
3445,2,37,4874.95,6.720424,11,0,1,68.07677,147.4421,5837.517911,0,0,0,0
7349,3,79,30057.73,17.30888,11,0,0,59.79068,129.9621,5586.42851,0,0,0,0
510,4,29,21616.86,14.41202,10,1,0,58.09895,139.9349,5698.426541,0,1,0,0
6982,0,26,13101.08,10.8327,7,1,0,62.11937,149.9598,5481.366195,0,1,0,0
162,2,52,32007.27,10.72061,12,0,0,44.39429,152.4798,4091.382815,0,1,1,0
410,0,23,23704.58,9.787662,13,0,1,71.30912,235.1884,6667.97528,0,1,0,1
1749,3,39,6536.16,12.67033,10,1,0,62.04916,139.965,5866.495925,0,0,0,0
3108,0,84,39086.8,14.03612,9,1,0,63.28078,187.656,5611.622091,0,0,1,0
2008,0,29,16604.79,11.78548,18,1,0,71.58072,129.9483,6590.287954,0,1,1,1
146,6,85,36674.22,9.698319,7,1,0,65.3851,165.0182,5902.542522,0,1,0,1
1206,1,39,70057.28,9.758572,13,2,0,64.12772,139.9678,5611.04531,0,0,0,1
1058,0,36,24120.92,12.57727,12,2,0,69.97238,245.147,6854.114445,0,1,0,1
6880,0,56,52869.22,11.26354,13,1,0,57.44027,245.1612,5385.186807,1,0,0,1
4552,0,18,37829.04,5.543502,8,1,0,50.46018,177.4876,5066.934116,0,0,0,1
5307,2,77,22328.55,8.932966,12,1,0,62.18037,184.9647,5479.036356,0,1,0,1
384,1,33,33851.87,7.973509,13,1,1,60.69462,114.9976,5316.712002,0,1,0,0
29018,3,56,62276.09,9.675976,10,0,0,61.85233,214.9525,5466.255604,0,0,0,1
5615,0,88,26999.2,9.573997,11,0,0,57.17893,124.9781,4723.54426,0,1,0,0
62,0,61,21558.19,11.5891,3,2,1,69.95421,82.49655,5848.90356,0,1,1,0
615,1,50,15215.24,8.94767,8,1,2,59.21586,139.983,5475.340643,0,0,0,1
1162,1,57,22713.63,10.0785,14,0,1,69.09557,149.9913,6017.868507,0,0,1,0
480,1,43,51466.52,8.990901,14,3,0,47.83008,255.1372,4656.200883,1,1,1,1
784,3,67,11489.41,12.11043,10,2,0,71.39166,187.6094,6799.703331,0,1,0,0
722,1,53,30848.77,7.908414,5,1,0,63.07092,222.6362,5768.283353,1,1,0,1
248,0,86,67611.32,9.049913,5,2,0,53.75074,202.6362,5232.068649,0,0,0,1
3734,1,25,27938.0,15.10873,14,3,0,63.67009,159.9349,5576.065751,0,0,0,0
8217,1,60,120330.5,10.03591,11,2,1,40.76616,184.9963,3832.149233,0,1,1,1
46333,4,77,16257.75,12.16038,11,1,1,54.24636,149.9913,4874.991387,0,1,0,0
6438,1,30,11106.05,9.1295,17,0,0,62.39739,117.472,5404.784064,0,0,1,1
124,2,51,13256.25,10.35114,13,0,2,67.29466,114.9838,5748.451595,0,1,0,1
14,2,70,38179.17,3.245984,8,0,0,68.14379,127.4738,6167.764392,0,0,0,0
4382,3,58,27204.24,11.6689,11,2,0,69.29855,192.4885,5995.290634,0,0,1,1
15535,0,30,20273.75,10.7285,14,1,0,47.78655,172.4441,4317.862166,0,1,0,1
30141,1,84,14730.41,14.25669,11,1,0,48.44746,192.4404,4246.327693,0,0,0,0
21111,4,62,36139.18,6.147368,13,0,2,44.99139,257.6513,5009.989918,1,1,0,0
2385,1,35,58123.92,10.28699,10,1,0,57.56205,169.9928,4953.477077,0,0,0,1
1918,0,19,82296.19,10.00281,8,1,1,70.00887,172.4441,6127.72243,0,0,1,1
689,2,43,41536.3,9.870099,12,0,0,67.20585,152.4441,6294.425576,0,0,1,1
30228,2,60,20726.52,7.47385,15,1,0,65.67374,210.1051,6417.345402,1,1,0,0
369,7,74,14744.58,14.67896,13,1,0,64.11549,152.4441,6093.493249,0,0,0,1
1084,1,27,15533.0,8.977927,8,0,0,39.5421,127.525,3656.35595,0,1,0,0
27345,2,79,59388.62,10.62573,14,1,0,61.59822,152.4798,5412.512376,0,1,0,0
24463,3,45,38039.5,9.772038,8,1,0,71.83398,129.9778,6659.547499,0,1,0,1
1383,3,83,14078.51,13.12414,15,1,0,71.0114,192.4885,6053.671903,0,0,0,1
125,1,30,26139.47,7.733155,11,1,0,64.60644,255.1198,6426.687397,1,0,0,1
32681,2,31,58304.48,5.7796,18,2,0,50.77685,129.9915,4947.825183,0,0,0,0
7565,4,88,17400.04,5.274699,16,1,1,61.00152,229.9931,5482.759209,0,0,1,1
9,0,70,35738.78,10.39931,14,1,0,60.92178,114.9509,5511.579607,0,1,0,0
322,1,77,62309.09,11.74663,9,0,2,64.63019,192.4404,5595.256243,0,0,0,0
1010,2,62,14744.09,9.358337,11,0,0,66.9541,217.4725,6002.159687,0,1,0,1
8658,4,89,37652.91,14.06726,15,1,1,71.80429,137.4686,6125.821735,0,1,0,0
0,1,40,50465.23,10.2408,14,0,0,37.04125,149.9447,3822.54562,0,1,0,0
1879,0,88,6015.6,9.281327,19,0,0,46.55404,220.1185,4194.186085,1,1,1,1
1537,2,19,13543.51,12.97013,16,1,0,65.54969,204.9634,5976.68996,0,0,0,0
16548,2,88,81253.97,8.241715,14,2,0,57.18854,159.983,4801.928653,0,0,1,1
587,3,29,8068.23,9.92206,11,1,0,69.90673,117.4872,6470.044027,0,1,0,1
2778,0,63,54739.98,11.59205,14,2,0,58.9945,140.0013,5514.922539,0,1,0,0
12135,3,29,33280.3,8.904872,12,0,0,62.94907,144.9607,5386.649919,0,0,0,0
0,3,69,44042.94,14.90722,16,0,0,64.07956,184.967,5655.455765,0,0,0,1
34381,2,49,65174.04,6.304058,12,2,1,46.55143,129.9621,4616.261041,0,1,0,0
384,0,54,2421.1,11.51282,12,0,0,56.03048,167.4564,4821.711621,0,1,0,0
26999,1,33,43838.7,8.650524,7,0,0,68.89551,152.4798,6083.416035,0,0,0,0
16305,3,80,25945.22,7.080619,13,1,1,66.94288,182.4676,5874.695874,0,1,1,0
2669,1,70,57738.77,12.85404,13,0,0,66.52284,127.482,5573.344552,0,1,0,1
2174,0,34,7936.05,10.89278,7,2,0,56.28159,139.9792,5070.792059,0,1,0,0
160,2,43,31808.9,12.0039,8,2,0,62.11875,174.9768,5940.705687,0,0,0,1
335,2,45,21089.21,8.777909,5,1,2,40.12358,202.65,4439.358981,0,1,0,0
5082,1,78,84969.58,6.541451,10,1,1,55.67612,107.5286,4661.218675,0,0,0,1
